"canonicalRowIndex","rep","n","m","lambda","eta","pStar","areaStar","selectedCandidateStar","p2Winner","p2Area","p2Comparable","p2WinnerDiffers","p2RelativeGain","ci1P","ci1Winner","ci1Area","ci1Comparable","ci1WinnerDiffers","ci1RelativeGain"
5043,43,51,7,0.5,2,"1",0.0009259259259259411,5,5,-0.031236704709982573,true,false,1.0296422408996952,1.5849625007211563,5,-0.025504479522901247,true,false,1.0363044431114357
5045,45,51,7,0.5,2,"1.0822510822510822",0.011193688338491947,4,4,-0.01769139553674496,true,false,1.6327193530461008,1.5849625007211563,4,-0.009333084879350615,true,false,2.1993556774842906
5046,46,51,7,0.5,2,"1.2417218543046358",0.01021807657132905,4,4,-0.016450854806626492,true,false,1.621127393770028,1.5849625007211563,4,-0.0030852506210838617,true,false,4.311911357055134
5047,47,51,7,0.5,2,"1",0.010632642211589558,5,5,-0.041959755513316016,true,false,1.2534009572151883,1.5849625007211563,5,-0.03485970601231492,true,false,1.3050123890268424
5051,51,51,7,0.5,2,"1.0833801460556938",0.012936978415367523,3,3,-0.0191549516446584,true,false,1.6753855950858096,1.5849625007211563,3,-0.011843687139508997,true,false,2.092310043568396
5055,55,51,7,0.5,2,"1.119310173285797",0.001645870096267395,3,3,-0.016649854801714385,true,false,1.0988519188826755,1.5849625007211563,3,-0.009602923525223924,true,false,1.171392606839386
5056,56,51,7,0.5,2,"1",0.012020792722547118,4,4,-0.009850148658737963,true,false,2.220366629886707,1.5849625007211563,4,-0.0023765960420770154,true,false,6.057987352382192
5057,57,51,7,0.5,2,"1.3288709518653412",0.0185927499985571,4,4,-0.000582908852004158,true,false,32.89649622686545,1.5849625007211563,4,0.00994853610605721,true,false,0.8688930512336203
5058,58,51,7,0.5,2,"1.2345679012345678",0.012655172941139908,4,4,-0.016286820591222953,true,false,1.777019238976565,1.5849625007211563,4,0.0007738360273780189,true,false,15.353817208562011
5059,59,51,7,0.5,2,"1.4701078079059129",0.05040959943316063,4,4,0.04022420371798045,true,false,0.25321559592806175,1.5849625007211563,4,0.047968607940524724,true,false,0.050887269767395424
5060,60,51,7,0.5,2,"1.1910013233348036",0.014073493245846757,5,5,-0.00493554615965514,true,false,3.8514561085231778,1.5849625007211563,5,0.0033952304219515674,true,false,3.145077504859702
5064,64,51,7,0.5,2,"1",0.009937888198757773,4,4,-0.032374030909480246,true,false,1.3069709862990095,1.5849625007211563,4,-0.020357066366876786,true,false,1.4881787984406154
5066,66,51,7,0.5,2,"1.0025621031525007",0.010209279999876295,4,4,-0.010630784037618546,true,false,1.9603506160739697,1.5849625007211563,4,-0.006930323232969354,true,false,2.473131866535184
5073,73,51,7,0.5,2,"1.0921446484912223",0.0010739298456509583,3,4,-0.02272328002544624,true,true,1.0472612160061547,1.5849625007211563,4,-0.009827425601599129,true,true,1.1092788578807666
5075,75,51,7,0.5,2,"1.0784470362677743",0.008577128892421917,3,3,-0.030178755043869788,true,false,1.2842108257929676,1.5849625007211563,3,-0.012271108670191197,true,false,1.6989693533769576
5076,76,51,7,0.5,2,"1.119310173285797",0.015836350340065405,3,3,0.0021458701242890676,true,false,6.379920229474293,1.5849625007211563,3,0.0076653908908268405,true,false,1.065954700238019
5077,77,51,7,0.5,2,"1.0395010395010396",0.007416598732092426,3,4,-0.010729977396808104,true,true,1.6912035746038643,1.5849625007211563,4,0.0016146763963344152,true,true,3.593241561547157
5084,84,51,7,0.5,2,"1.4216512215669754",0.021328273554893987,4,4,-0.009364866898530106,true,false,3.2774774896418055,1.5849625007211563,4,0.01491539727913217,true,false,0.429950081499602
5085,85,51,7,0.5,2,"1.0877447425670776",0.005129887355349166,4,4,-0.04464017763760593,true,false,1.114916374146048,1.5849625007211563,4,-0.03403014211144182,true,false,1.1507453991390875
5087,87,51,7,0.5,2,"1.0784470362677743",0.009261635799788394,4,4,-0.030512793929369317,true,false,1.3035328662864216,1.5849625007211563,4,-0.018376395876980284,true,false,1.5039963147175255
5088,88,51,7,0.5,2,"1.4781561370852951",0.003816057870275936,4,4,-0.0032360057530258133,true,false,2.179249408536356,1.5849625007211563,4,0.002141682088747228,true,false,0.7818040736887004
5089,89,51,7,0.5,2,"1.0285714285714287",0.0031235979382021025,4,4,-0.030668319572297414,true,false,1.1018509648315924,1.5849625007211563,4,-0.021142653167530324,true,false,1.1477391656312625
5091,91,51,7,0.5,2,"1.1101060768028945",0.028953710761126607,4,4,0.005778248308094931,true,false,4.01081110006374,1.5849625007211563,4,0.013147874822784913,true,false,1.2021589915771487
5092,92,51,7,0.5,2,"1.0550171928727727",0.00935797840435749,4,4,-0.04114859843761417,true,false,1.227419128710914,1.5849625007211563,4,-0.026336891333822006,true,false,1.3553182600689062
5094,94,51,7,0.5,2,"1.0442450495049505",0.0074889889155279775,4,4,-0.015507815971159538,true,false,1.4829170612712665,1.5849625007211563,4,-0.008601511069145784,true,false,1.8706596847141777
5096,96,51,7,0.5,2,"1.015572105619499",0.015716683301603706,4,4,-0.0665858548653934,true,false,1.2360363673842705,1.5849625007211563,4,-0.001983940898090359,true,false,8.921951362932125
5097,97,51,7,0.5,2,"1",0.0016447368421052264,5,3,-0.02550213594020779,true,true,1.0644940818275563,1.5849625007211563,3,-0.019099544648546615,true,true,1.0861139295396964
5098,98,51,7,0.5,2,"1.179245283018868",0.017916679465464456,5,3,0.011348494059465353,true,true,0.5787715419845354,1.5849625007211563,3,0.01581556717544503,true,true,0.13285089726542196
5100,100,51,7,0.5,2,"1",0.019198193111236585,4,4,-0.06427235019276681,true,false,1.298700655159754,1.5849625007211563,4,-0.054037897766852735,true,false,1.3552727604998156
5102,102,51,7,0.5,2,"1.1540434262267054",0.03537877715812126,3,4,0.004057844802753634,true,true,7.718612681814098,1.5849625007211563,3,0.01604676056210858,true,false,1.2047301710017173
5106,106,51,7,0.5,2,"1.1101060768028945",0.011249843388112966,5,5,-0.004321594237146174,true,false,3.603169749583422,1.5849625007211563,5,0.001634989307513856,true,false,5.880683155793437
